0	13.007520947462636	45.860122055318854
1	23.534050400529278	41.573191034145964
2	28.63961853662429	55.2847410179028
3	25.426125326963174	50.032181118226575
4	18.808128486506835	58.4892627298195
5	24.9201026279074	36.3990464406319
6	27.921682109017084	45.11936021903859
7	17.76818615067064	52.0608076924536
8	21.02158975373046	37.77362162440617
9	24.635393248971305	33.74634445665202
10	10.744388804047137	31.824207252556604
11	13.182736382025936	33.1439946089435
12	16.082364394960297	44.383305560560714
13	27.367039364556483	49.85583180402944
14	29.41287377697563	57.97759967090069
15	17.9259483897913	53.26160985691284
16	11.503170160230535	31.169841189554226
17	23.724852050347558	34.120986369598214
18	16.871721859609178	54.080043281649345
19	10.486624779453544	32.606637122337645
20	11.710461500672942	37.40844669216508
21	11.095919465009658	47.963254275127866
22	11.867624289583876	35.06722061359322
23	29.203539735600344	43.34374915170527
24	22.78645895033322	47.22453775774894
25	10.861919810005709	49.62685432173767
26	17.250577085188176	35.61907179096091
27	19.652746442369544	56.39451578787689
28	21.763251256758533	42.460187353283686
29	14.359811427048765	51.24161037479206
30	21.70193983225584	40.91294041293651
31	18.6036492605854	32.97127178062412
32	29.368918564616948	56.30994081874025
33	18.124103238311292	56.978807395811806
34	13.49064425609921	39.45155158943468
35	13.052023286570824	52.31736895537446
36	23.474676726530344	40.413931853747975
37	22.520981220699994	59.90827032360501
38	16.218778501443307	44.96945774322652
39	18.371196204485777	36.34141968971925
40	25.662228001881623	44.213024162229566
41	19.01698668364387	37.20992962016549
42	23.800074838902688	52.85943031739489
43	11.962829522439408	56.532697508637256
44	19.801558107796744	57.72275985820258
45	24.684340707438004	32.57079707123082
46	27.19527497165824	51.16693618729511
47	20.078470557406234	51.43561358148658
